ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-23T07:45:00+00:00,1303.486717,8281.64862,17.59886701,9602.734204,4
2026-09-23T08:00:00+00:00,1302.819524,8281.64862,15.20597428,9599.674119,4
2026-09-23T08:15:00+00:00,0,9581.108404,42.25774186,9623.366146,5
2026-09-23T08:30:00+00:00,0,9581.108404,53.02408115,9634.132485,5
2026-09-23T08:45:00+00:00,0,9581.108404,11.18017506,9592.288579,5
2026-09-23T09:00:00+00:00,0,9581.108404,19.55274089,9600.661145,5
2026-09-23T09:15:00+00:00,0,9581.108404,57.56594972,9638.674354,5
2026-09-23T09:30:00+00:00,0,9581.108404,51.57313613,9632.68154,5
2026-09-23T09:45:00+00:00,0,9581.108404,48.55787554,9629.66628,5
2026-09-23T10:00:00+00:00,0,9581.108404,28.07238728,9609.180792,5
2026-09-23T10:15:00+00:00,0,9581.108404,-18.44691951,9562.661485,5
2026-09-23T10:30:00+00:00,0,9581.108404,-58.4471235,9522.661281,5
2026-09-23T10:45:00+00:00,0,9581.108404,-47.82792642,9533.280478,5
2026-09-23T11:00:00+00:00,0,9581.108404,-74.16066295,9506.947741,5
2026-09-23T11:15:00+00:00,0,9581.108404,-119.3638918,9461.744512,5
2026-09-23T11:30:00+00:00,0,9581.108404,-143.5930496,9437.515355,5
2026-09-23T11:45:00+00:00,0,9581.108404,-131.3196339,9449.78877,5
2026-09-23T12:00:00+00:00,920.5211144,8561.957123,-44.34214422,9438.136094,4
2026-09-23T12:15:00+00:00,920.5211144,8561.957123,-41.23998501,9441.238253,4
2026-09-23T12:30:00+00:00,920.5211144,8561.957123,-47.25101828,9435.227219,4
2026-09-23T12:45:00+00:00,920.5211144,8561.957123,-44.62532702,9437.852911,4
2026-09-23T13:00:00+00:00,920.5211144,8561.957123,-57.19721852,9425.281019,4
2026-09-23T13:15:00+00:00,920.5211144,8561.957123,-43.02508835,9439.453149,4
2026-09-23T13:30:00+00:00,920.5211144,8561.957123,-22.81052832,9459.667709,4
2026-09-23T13:45:00+00:00,0,9481.900508,-14.80193148,9467.098576,5
2026-09-23T14:00:00+00:00,5209.324559,4253.096416,-15.22572989,9447.195245,2
2026-09-23T14:15:00+00:00,8441.752829,919.9433846,60.78716757,9422.483381,1
2026-09-23T14:30:00+00:00,8441.752829,919.9433846,52.15873324,9413.854946,1
2026-09-23T14:45:00+00:00,8441.752829,919.9433846,48.30131554,9409.997529,1
2026-09-23T15:00:00+00:00,8441.752829,919.9433846,44.34238685,9406.0386,1
2026-09-23T15:15:00+00:00,8441.752829,919.9433846,59.77205765,9421.468271,1
2026-09-23T15:30:00+00:00,8441.752829,919.9433846,67.38538206,9429.081595,1
2026-09-23T15:45:00+00:00,8441.752829,919.9433846,69.21257992,9430.908793,1
2026-09-23T16:00:00+00:00,8441.801884,919.9433846,57.03126086,9418.776529,1
2026-09-23T16:15:00+00:00,8441.801884,919.9433846,60.58414559,9422.329414,1
2026-09-23T16:30:00+00:00,8441.801884,919.9433846,55.61010698,9417.355375,1
2026-09-23T16:45:00+00:00,8441.801884,919.9433846,64.44156329,9426.186832,1
2026-09-23T17:00:00+00:00,8441.801884,919.9433846,75.8107944,9437.556063,1
2026-09-23T17:15:00+00:00,8441.801884,919.9433846,69.4156019,9431.16087,1
2026-09-23T17:30:00+00:00,8441.801884,919.9433846,67.58840404,9429.333672,1
2026-09-23T17:45:00+00:00,8441.801884,919.9433846,69.61862388,9431.363892,1
2026-09-23T18:00:00+00:00,8441.801884,919.9433846,79.6682121,9441.413481,1
2026-09-23T18:15:00+00:00,8441.801884,919.9433846,81.90145393,9443.646722,1
2026-09-23T18:30:00+00:00,8441.801884,919.9433846,79.6682121,9441.413481,1
2026-09-23T18:45:00+00:00,8441.801884,919.9433846,78.75461317,9440.499882,1
2026-09-23T19:00:00+00:00,8441.801884,919.9433846,77.53648127,9439.28175,1
2026-09-23T19:15:00+00:00,8441.801884,919.9433846,66.06573916,9427.811008,1
2026-09-23T19:30:00+00:00,8441.801884,919.9433846,69.00955793,9430.754826,1
2026-09-23T19:45:00+00:00,8441.801884,919.9433846,72.15639869,9433.901667,1
2026-09-23T20:00:00+00:00,8441.801884,919.9433846,71.75035472,9433.495623,1
2026-09-23T20:15:00+00:00,8441.801884,919.9433846,71.64884373,9433.394112,1
2026-09-23T20:30:00+00:00,8441.801884,919.9433846,66.37027214,9428.115541,1
2026-09-23T20:45:00+00:00,8441.801884,919.9433846,68.19746999,9429.942738,1
2026-09-23T21:00:00+00:00,8441.801884,919.9433846,57.43730483,9419.182573,1
2026-09-23T21:15:00+00:00,8441.801884,919.9433846,52.26024424,9414.005513,1
2026-09-23T21:30:00+00:00,8441.801884,919.9433846,48.9103815,9410.65565,1
2026-09-23T21:45:00+00:00,8441.801884,919.9433846,51.4481563,9413.193425,1
2026-09-23T22:00:00+00:00,8441.801884,919.9433846,44.74843082,9406.493699,1
2026-09-23T22:15:00+00:00,8441.801884,919.9433846,45.86505173,9407.61032,1
2026-09-23T22:30:00+00:00,8441.801884,919.9433846,55.91463995,9417.659908,1
2026-09-23T22:45:00+00:00,8441.801884,919.9433846,56.5237059,9418.268974,1
2026-09-23T23:00:00+00:00,8441.801884,919.9433846,57.03126086,9418.776529,1
2026-09-23T23:15:00+00:00,8441.801884,919.9433846,51.65117828,9413.396447,1
2026-09-23T23:30:00+00:00,8441.801884,919.9433846,61.7007665,9423.446035,1
2026-09-23T23:45:00+00:00,8441.801884,919.9433846,61.39623352,9423.141502,1
2026-09-24T00:00:00+00:00,8441.85134,919.9433846,66.47178313,9428.266508,1
2026-09-24T00:15:00+00:00,8441.85134,919.9433846,66.97933809,9428.774063,1
2026-09-24T00:30:00+00:00,8441.85134,919.9433846,65.96422817,9427.758953,1
2026-09-24T00:45:00+00:00,8441.85134,919.9433846,73.17150861,9434.966233,1
2026-09-24T01:00:00+00:00,8441.85134,919.9433846,75.30323944,9437.097964,1
2026-09-24T01:15:00+00:00,8441.85134,919.9433846,76.21683837,9438.011563,1
2026-09-24T01:30:00+00:00,8441.85134,919.9433846,76.21683837,9438.011563,1
2026-09-24T01:45:00+00:00,8441.85134,919.9433846,77.73950325,9439.534228,1
2026-09-24T02:00:00+00:00,8441.85134,919.9433846,68.19746999,9429.992195,1
2026-09-24T02:15:00+00:00,8441.85134,919.9433846,64.3400523,9426.134777,1
2026-09-24T02:30:00+00:00,8441.85134,919.9433846,57.8433488,9419.638073,1
2026-09-24T02:45:00+00:00,1542.750675,7815.25163,45.45965819,9403.461963,2
2026-09-24T03:00:00+00:00,1542.750675,7815.25163,42.27738306,9400.279688,2
2026-09-24T03:15:00+00:00,1542.750675,7815.25163,33.72746659,9391.729772,2
2026-09-24T03:30:00+00:00,1542.750675,7815.25163,23.31109333,9381.313398,2
2026-09-24T03:45:00+00:00,1542.750675,7815.25163,5.117632616,9363.119938,2
2026-09-24T04:00:00+00:00,-2.273736754e-13,9354.952984,3.976565604,9358.929549,3
2026-09-24T04:15:00+00:00,-2.273736754e-13,9354.952984,-2.701517484,9352.251466,3
2026-09-24T04:30:00+00:00,-2.273736754e-13,9354.952984,13.90089778,9368.853881,3
